,Дата,Время,Цена до,Цена после,Разница в долларах,Дельта в процентах,Текст новости
198,2022-05-13,14:00:28, 95.370003, 93.779999,-1.5,-1.6,"10 Information Technology Stocks Whale Activity In Today's Session
"
199,2022-05-12,14:39:19, 84.169998, 85.500000, 1.3, 1.5,"Here's How Long It Took Nvidia To Reach A $100B Market Cap
"
200,2022-05-12,14:04:49, 85.879997, 84.169998,-1.7,-1.9,"10 Information Technology Stocks Whale Activity In Today's Session
"
201,2022-05-11,13:36:05, 89.968697, 89.650002,-0.3,-0.3,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
202,2022-05-11,12:50:12, 91.059998, 89.968697,-1.0,-1.1,"10 Of The Highest Volume Options Contracts On Wednesday: Affirm, Jefferies, Nvidia And More
"
203,2022-05-11,12:31:07, 91.059998, 89.968697,-1.0,-1.1,"Cboe's Weekly Market Recap: May 2nd To May 6th
"
204,2022-05-11,12:10:58, 91.570900, 91.059998,-0.5,-0.5,"Here's Why Meta And AMD Collaborated
"
205,2022-05-10,13:36:01, 86.789803, 88.348198, 1.5, 1.7,"10 Information Technology Stocks Whale Activity In Today's Session
"
206,2022-05-10,13:00:48, 85.989998, 86.789803, 0.7, 0.9,"10 Of The Highest Volume Options Contracts On Tuesday: Apple, Tesla And More
"
207,2022-05-09,15:25:08,85.779999 ,86.480003 , 0.7, 0.8,"KeyBanc Remains Upbeat On Auto-Based Companies Like Microchip, Indie; Shares View On Semiconductor Stocks
"
208,2022-05-09,15:14:52,85.779999 ,86.480003 , 0.7, 0.8,"If You Invested $1,000 In Advanced Micro Devices Stock At Its COVID-19 Pandemic Low, Here's How Much You'd Have Now
"
209,2022-05-09,11:16:59,90.400002 ,87.730003 ,-2.6,-2.9,"Why AMD Shares Are Diving Today
"
210,2022-05-04,15:15:47,94.669998 ,98.570000 , 3.9, 4.1,"10 Of The Highest Volume Options Contracts On Wednesday
"
211,2022-05-06,13:37:12,96.139999 ,94.900002 ,-1.2,-1.2,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
212,2022-05-06,10:31:43,95.949997 ,97.654999 , 1.7, 1.7,"What Are Whales Doing With Advanced Micro Devices
"
213,2022-05-05,13:53:16,95.720001 ,93.152100 ,-2.5,-2.6,"Largest US Pension Fund Sold FAANG Stocks In Q1: Which Chip Stock Did It Buy Instead?
"
214,2022-05-05,11:58:11,93.309998 ,95.425003 , 2.1, 2.2,"Why AMD Shares Are Falling
"
215,2022-05-04,14:13:01,94.220001 ,94.669998 , 0.4, 0.4,"AMD, Micron Or Nvidia: Which Chip Stock Did This Investor Just Dump And Why?
"
216,2022-05-04,12:52:28,93.580002 ,94.220001 , 0.6, 0.6,"Earnings Season On PreMarket Prep: Airbnb, AMD Find Support After Q1 Reports
"
217,2022-05-04,10:46:44,93.660004 ,92.470100 ,-1.1,-1.2,"5 AMD Analysts Weigh In On Blowout Q1 Earnings: Why 2 Reduced Price Targets
"
218,2022-05-04,10:41:41,93.660004 ,92.470100 ,-1.1,-1.2,"Lyft And Uber Battle Over Earnings Ahead Of The Fed Announcement
"
219,2022-05-03,13:46:02,91.430000 ,90.620003 ,-0.8,-0.8,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
220,2022-05-03,11:19:51,91.300003 ,90.949997 ,-0.3,-0.3,"What's Going On With AMD Shares Today?
"
221,2022-05-03,10:46:33,91.300003 ,90.949997 ,-0.3,-0.3,"Bulls Try To Build On Yesterday's Gains But Looming Fed Decision Could Curb Trading
"
222,2022-05-02,13:47:04,86.290001 ,85.910004 ,-0.3,-0.4,"10 Information Technology Stocks Whale Activity In Today's Session
"
223,2022-05-02,12:01:09,87.320000 ,88.201202 , 0.8, 1.0,"April's Sell-Off Continues Into May As Futures Point To A Lower Open
"
224,2022-05-02,11:08:03,88.339996 ,87.320000 ,-1.0,-1.1,"What's Going On With AMD Shares Today?
"
225,2022-04-29,14:05:11,87.434998 ,86.694298 ,-0.7,-0.8,"10 Information Technology Stocks Whale Activity In Today's Session
"
226,2022-04-29,11:57:41,88.430000 ,87.930000 ,-0.5,-0.5,"From Big Tech To Big Energy: A Wild Week Of Earnings Ends With Mixed Results
"
227,2022-04-28,13:41:29,88.559998 ,89.480003 , 0.9, 1.0,"10 Information Technology Stocks Whale Activity In Today's Session
"
228,2022-04-28,13:22:39,86.680298 ,88.559998 , 1.8, 2.1,"Why AMD Shares Are Rising
"
229,2022-04-28,12:16:25,86.449997 ,86.680298 , 0.2, 0.2,"Surprise Negative GDP Report Could Hurt Premarket Rally
"
230,2022-04-28,11:38:52,86.449997 ,86.680298 , 0.2, 0.2,"Here's How Much You Would Have Made Owning AMD Stock In The Last 5 Years
"
231,2022-04-28,11:08:19,85.250000 ,86.449997 , 1.1, 1.4,"What Are Whales Doing With Advanced Micro Devices
"
232,2022-04-27,11:24:40,84.919998 ,85.300003 , 0.3, 0.4,"The S&P 500 And Nasdaq Testing Major Support Levels
"
233,2022-04-26,14:01:28,86.190002 ,86.500000 , 0.3, 0.3,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
234,2022-04-26,13:03:04,86.879997 ,86.190002 ,-0.6,-0.7,"Crude Oil Rises To $100 Per Barrel
"
235,2022-04-26,12:30:59,86.879997 ,86.190002 ,-0.6,-0.7,"What's Going On With AMD Shares?
"
236,2022-04-26,12:00:09,86.220001 ,86.879997 , 0.6, 0.7,"BZ Chart Of The Day: Where Will The AMD Bloodbath End?
"
237,2022-04-25,12:13:22,89.949997 ,89.275002 ,-0.6,-0.7,"Here's Why Raymond James Sees 75.4% Upside In AMD; Upgrades To Strong Buy
"
238,2022-04-25,10:46:32,90.620003 ,89.949997 ,-0.6,-0.7,"Why AMD Shares Are Trading Higher Today
"
239,2022-04-22,14:09:43,88.779999 ,88.620003 ,-0.1,-0.1,"10 Information Technology Stocks Whale Activity In Today's Session
"
240,2022-04-22,13:10:43,89.260002 ,88.779999 ,-0.4,-0.5,"Here's Why Wells Fargo Sees AMD Trading At Premium To SOX
"
241,2022-04-22,11:43:36,90.180000 ,89.260002 ,-0.9,-1.0,"This Is What Whales Are Betting On Advanced Micro Devices
"
242,2022-04-21,13:36:50,91.660004 ,90.165001 ,-1.4,-1.6,"10 Information Technology Stocks Whale Activity In Today's Session
"
243,2022-04-20,14:52:11,93.540001 ,93.889999 , 0.3, 0.3,"KeyBanc Sees Challenging Setup For Semiconductor Earnings
"
244,2022-04-20,14:13:11,94.219498 ,93.540001 ,-0.6,-0.7,"What 10 Analyst Ratings Have To Say About Advanced Micro Devices
"
245,2022-04-20,13:41:07,94.219498 ,93.540001 ,-0.6,-0.7,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
246,2022-04-20,12:53:39,93.914001 ,94.219498 , 0.3, 0.3,"Advanced Micro Devices Whale Trades For April 20
"
247,2022-04-19,14:46:45,95.849998 ,96.730003 , 0.8, 0.9,"What's Going On With AMD Shares?
"
248,2022-04-19,13:42:18,95.639999 ,95.849998 , 0.2, 0.2,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
249,2022-04-18,13:49:38,93.680000 ,94.726402 , 1.0, 1.1,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
250,2022-04-18,12:40:06,92.629997 ,93.680000 , 1.0, 1.1,"Here's What Made Needham Bullish On Nvidia, AMD Versus Others In Semiconductor Space
"
251,2022-04-14,15:10:46,94.760002 ,93.930000 ,-0.8,-0.8,"$1000 Invested In AMD 15 Years Ago Would Be Worth This Much
"
252,2022-04-13,14:03:55, 97.175003, 97.080002,-0.0,-0.0,"This Is What Whales Are Betting On Advanced Micro Devices
"
253,2022-04-13,13:36:09, 97.175003, 97.080002,-0.0,-0.0,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
254,2022-04-12,14:05:16, 96.709999, 95.279999,-1.4,-1.4,"10 Information Technology Stocks Whale Activity In Today's Session
"
255,2022-04-12,12:10:20, 97.419998, 96.480003,-0.9,-0.9,"Reddit Investors Propel Camber Energy To Upset Victory Against Tesla
"
256,2022-04-11,15:17:46, 97.559998, 97.669998, 0.1, 0.1,"These 8 Stocks Are Seeing Massive Volume Today
"
257,2022-04-11,13:47:54, 97.830002, 97.559998,-0.2,-0.2,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
258,2022-04-11,13:45:58, 97.830002, 97.559998,-0.2,-0.2,"So What's Up With AMD And Nvidia Shares Falling Today?
"
259,2022-04-08,15:05:59,100.620003,100.879997, 0.2, 0.2,"9 Best Stocks To Buy In Q2? AMD, Lululemon And More
"
260,2022-04-08,13:35:46,101.080002,100.620003,-0.4,-0.4,"10 Information Technology Stocks Whale Activity In Today's Session
"
261,2022-04-08,11:32:55,101.870003,102.239899, 0.3, 0.3,"Here's Why Truist Slashed Price Targets On AMD, Intel, Nvidia
"
262,2022-04-07,14:16:26,102.809998,103.394997, 0.5, 0.5,"Is AMD Stock Prepping For Pre-Earnings Rally After Retesting This Support Level?
"
263,2022-04-07,13:57:09,102.809998,103.394997, 0.5, 0.5,"10 Information Technology Stocks Whale Activity In Today's Session
"
264,2022-04-07,12:04:33,102.330002,101.832703,-0.4,-0.4,"Check Out What Whales Are Doing With AMD
"
265,2022-04-06,13:58:19,103.209999,102.829803,-0.3,-0.3,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
266,2022-04-06,13:57:16,103.209999,102.829803,-0.3,-0.3,"Here's Why AMD, Nvidia And Taiwan Semiconductor Shares Are Falling
"
267,2022-04-05,11:45:01,108.559998,107.125000,-1.4,-1.3,"3 Reasons Why This AMD Analyst Is Optimistic On Chipmaker's Pensando Deal
"
268,2022-04-04,13:44:38,109.239998,109.000000,-0.2,-0.2,"10 Information Technology Stocks Whale Activity In Today's Session
"
269,2022-04-04,12:23:51,110.050003,109.571404,-0.4,-0.4,"Why This Analyst Recommends AMD And These 3 Chip Stocks As His Favorite Semiconductor Plays
"
270,2022-04-04,12:07:07,110.050003,109.571404,-0.4,-0.4,"Why AMD Is Doubling Down On Data Center Via Pensando Acquisition
"
271,2022-03-31,14:25:50,109.760002,109.711998,-0.0,-0.0,"AMD Plunges, But Here's Why The Pullback Could Offer Opportunity
"
272,2022-03-31,13:35:37,109.760002,109.711998,-0.0,-0.0,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
273,2022-03-31,13:31:27,109.760002,109.711998,-0.0,-0.0,"All The Stocks That Moved From Thursday's CNBC's 'Fast Money: Halftime Report'
"
274,2022-03-31,13:10:00,110.730003,109.760002,-0.9,-0.8,"Here's Why AMD Shares Are Getting Crushed
"
275,2022-03-31,12:02:34,111.669998,110.730003,-0.9,-0.8,"Expert Ratings For Advanced Micro Devices
"
276,2022-03-30,15:03:15,121.309998,118.809998,-2.5,-2.0,"What's Going On With AMD, Nvidia And Applied Materials Shares?
"
277,2022-03-29,13:28:22,121.345001,121.750000, 0.4, 0.3,"All The Stocks That Moved From Tuesday's CNBC's 'Fast Money: Halftime Report'
"
278,2022-03-28,13:43:03,118.849998,119.010002, 0.1, 0.1,"All The Stocks That Moved From Monday's CNBC's 'Fast Money: Halftime Report'
"
279,2022-03-28,13:38:51,118.849998,119.010002, 0.1, 0.1,"Why This Investor Is Building A Position In AMD
"
280,2022-03-28,12:04:53,118.540001,116.860001,-1.6,-1.4,"If You Invested $1000 In This Stock 5 Years Ago, Here's How Much You Would Have Today
"
281,2022-03-28,10:49:40,118.820000,118.540001,-0.2,-0.2,"A Bearish Sign Appears On Advanced Micro Devices's Chart
"
282,2022-03-25,13:35:54,118.105003,119.709999, 1.6, 1.3,"10 Information Technology Stocks Whale Activity In Today's Session
"
283,2022-03-25,13:30:36,118.105003,119.709999, 1.6, 1.3,"What's Going On With Applied Materials, AMD And Nvidia Shares?
"
284,2022-03-25,13:21:42,118.199997,118.105003,-0.0,-0.0,"BofA Coins New FANG Equivalent For Semiconductor Stocks, 'MANGO'
"
285,2022-03-24,13:59:32,119.610001,119.540001,-0.0,-0.0,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
286,2022-03-24,11:51:25,119.459999,119.199997,-0.2,-0.2,"Why AMD And Micron Technology Shares Are Trading Higher Today
"
287,2022-03-23,15:02:00,115.000000,114.160004,-0.8,-0.7,"Why AMD Appears To Be Heading To $130 -- And Soon
"
288,2022-03-23,10:33:36,114.717697,116.779999, 2.0, 1.7,"Check Out What Whales Are Doing With AMD
"
289,2022-03-22,13:43:01,114.370003,114.529999, 0.1, 0.1,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
290,2022-03-22,13:35:55,114.370003,114.529999, 0.1, 0.1,"'These Are Big Fund Managers That Are Coming In': Why Pete Najarian Bought Meta, AMD And Microsoft Call Options
"
291,2022-03-21,13:36:49,113.599998,115.239998, 1.6, 1.4,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
292,2022-03-21,10:33:47,112.989998,115.970001, 2.9, 2.6,"What Are Whales Doing With Advanced Micro Devices
"
293,2022-03-17,13:35:42,110.989998,109.885002,-1.1,-0.9,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
294,2022-03-16,10:54:18,114.544998,114.739998, 0.1, 0.1,"Why Nvidia And AMD Shares Are Surging Today
"
295,2022-03-15,12:40:54,108.879997,108.050003,-0.8,-0.7,"Advanced Micro Devices Whale Trades For March 15
"
296,2022-03-11,13:35:31,106.419998,106.739998, 0.3, 0.3,"10 Information Technology Stocks Whale Activity In Today's Session
"
297,2022-03-11,11:19:43,106.029900,105.011497,-1.0,-0.9,"You Ask, We Analyze: Why Advanced Micro Devices May Be Set To Bounce
"
298,2022-03-10,12:44:39,104.695000,103.750000,-0.9,-0.9,"Why Apple, AMD, Microsoft And Nvidia Shares Are Falling Today
"
299,2022-03-09,13:41:30,110.809998,111.040001, 0.2, 0.2,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
300,2022-02-01,10:41:07,115.220001,115.419998, 0.1, 0.1,"Tuesday's Market Minute: Goodbye, January
"
301,2022-03-07,12:39:27,105.610001,105.529999,-0.0,-0.0,"Why AMD, NVIDIA And Taiwan Semiconductor Manufacturing Shares Are Falling Today
"
302,2022-03-04,12:31:16,108.839996,108.320000,-0.5,-0.4,"What Are Whales Doing With Advanced Micro Devices
"
303,2022-03-03,14:54:53,113.169998,112.180000,-0.9,-0.8,"Why AMD, ASML Holding NV And Micron Shares Are Falling Today
"
304,2022-03-03,13:35:54,113.669998,113.169998,-0.5,-0.4,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
305,2022-03-03,11:15:46,114.379997,113.440002,-0.9,-0.8,"Advanced Micro Devices Whale Trades For March 03
"
306,2022-03-02,13:41:13,117.949997,118.275002, 0.3, 0.2,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
307,2022-03-01,14:41:57,114.830002,113.300003,-1.5,-1.3,"Why AMD, Nvidia And Applied Materials Shares Are Falling Today
"
308,2022-03-01,13:38:28,114.320000,114.830002, 0.5, 0.4,"10 Information Technology Stocks Whale Activity In Today's Session
"
309,2022-02-28,13:40:57,122.205002,121.070000,-1.1,-0.9,"10 Information Technology Stocks Whale Activity In Today's Session
"
310,2022-02-25,13:10:40,119.870003,120.110001, 0.2, 0.2,"Looking Into Advanced Micro Devices Inc's Recent Short Interest
"
311,2022-02-25,11:11:46,118.348198,120.504997, 2.1, 1.8,"Peering Into Advanced Micro Devices Inc's Recent Short Interest
"
312,2022-02-24,15:10:56,112.830002,115.570000, 2.7, 2.4,"Here's How Much You Would Have Made Owning Advanced Micro Devices Stock In The Last 20 Years
"
313,2022-02-24,13:36:53,109.330002,112.830002, 3.5, 3.2,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
314,2022-02-23,15:09:24,110.669998,110.209999,-0.4,-0.4,"Here's Why BofA Is Bullish On AMD, Nvidia
"
315,2022-02-23,13:36:14,111.875000,110.669998,-1.2,-1.0,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
316,2022-02-23,11:43:52,113.514999,114.940002, 1.4, 1.2,"Benzinga's Daily Brief On Trending Tickers For Feb. 23, 2022: Palantir, GameStop, Tesla, And More
"
317,2022-02-22,13:41:02,115.199997,115.334999, 0.1, 0.1,"10 Information Technology Stocks Whale Activity In Today's Session
"
318,2022-02-22,12:36:30,114.839996,115.199997, 0.3, 0.3,"This Is What Whales Are Betting On Advanced Micro Devices
"
319,2022-02-22,12:16:32,115.949997,114.839996,-1.1,-0.9,"Capvision Tempts Investors With Fast Growth, Fat Margins In Hong Kong IPO
"
320,2022-02-22,12:08:05,115.949997,114.839996,-1.1,-0.9,"Benzinga's Daily Brief On Trending Tickers For Feb. 22, 2022: Tesla, GameStop, Lexicon And More
"
321,2022-02-22,11:28:36,118.754997,115.949997,-2.8,-2.3,"AMD Analyst Turns Bullish After 10 Years; 'Valuation Downright Attractive, Execution Stellar And Earnings Power Bankable'
"
322,2022-02-18,15:08:58,115.000000,113.949997,-1.0,-0.9,"$100 Invested In This Stock 20 Years Ago, Would Be Worth This Much
"
323,2022-02-17,12:22:38,115.896698,115.300003,-0.5,-0.5,"What's Going On With AMD Shares Today?
"
324,2022-02-17,11:01:06,113.540001,115.896698, 2.3, 2.0,"Benzinga's Daily Brief On Trending Tickers For Feb. 17, 2022: Palantir, Nvidia, GameStop And More
"
325,2022-02-16,14:36:33,116.900002,118.080002, 1.1, 1.0,"Why Pete Najarian Is Buying Call Options In Tesla And This Semiconductor Stock
"
326,2022-02-16,13:41:55,115.080002,116.900002, 1.8, 1.5,"10 Information Technology Stocks Whale Activity In Today's Session
"
327,2022-02-15,13:37:12,120.050003,120.389999, 0.3, 0.2,"10 Information Technology Stocks Whale Activity In Today's Session
"
328,2022-02-15,12:49:52,118.779999,120.050003, 1.2, 1.0,"Benzinga's Daily Brief On Trending Tickers For Feb. 15, 2022: Nvidia, Tesla, Palantir And More
"
329,2022-02-15,11:59:49,117.660004,118.779999, 1.1, 0.9,"This Discount Store Stock Has A Better 1-Year Return Than Tesla, Microsoft, Apple And AMD
"
330,2022-02-14,12:19:25,118.089996,117.589996,-0.5,-0.4,"Super Bowl LVI: Betting On MGM - Our Bet For Super Bowl 56.
"
331,2022-02-14,11:57:28,118.089996,117.589996,-0.5,-0.4,"Benzinga's Daily Brief On Trending Tickers For Feb. 14, 2022: GameStop, Nvidia, AMD And More
"
332,2022-02-14,10:53:53,116.790001,118.089996, 1.2, 1.1,"Why AMD Shares Are Trading Higher Today
"
333,2022-02-14,10:37:54,116.790001,118.089996, 1.2, 1.1,"AMD Completes Xilinx Acquisition: All You Need To Know
"
334,2022-02-11,13:46:58,117.080002,114.050003,-3.0,-2.5,"10 Information Technology Stocks Whale Activity In Today's Session
"
335,2022-02-11,13:03:14,118.889999,117.080002,-1.8,-1.5,"Benzinga's Daily Brief On Trending Tickers For Feb. 11, 2022: Cassava Sciences, Cleveland Cliffs, GameStop, and More
"
336,2022-02-11,11:36:43,119.769997,118.889999,-0.8,-0.7,"Advanced Micro Devices Whale Trades Spotted
"
337,2022-02-10,13:46:00,127.535103,127.660004, 0.1, 0.0,"10 Information Technology Stocks Whale Activity In Today's Session
"
338,2022-02-10,11:46:37,130.050003,130.179993, 0.1, 0.0,"Benzinga's Daily Brief On Trending Tickers For Feb. 10, 2022: GameStop, Twitter, Disney and More
"
339,2022-02-09,13:48:15,131.740097,132.425003, 0.6, 0.5,"10 Information Technology Stocks Whale Activity In Today's Session
"
340,2022-02-09,12:31:00,130.932999,131.740097, 0.8, 0.6,"Benzinga's Daily Brief On Trending Tickers For Feb. 9, 2022: Peloton, GameStop And More
"
341,2022-02-09,11:02:30,129.279999,131.000000, 1.7, 1.3,"Benzinga's Top Ratings Upgrades, Downgrades For February 9, 2022
"
342,2022-02-08,13:40:05,127.529999,126.315002,-1.2,-0.9,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
343,2022-02-08,11:33:42,125.980003,126.329803, 0.3, 0.2,"This Is What Whales Are Betting On Advanced Micro Devices
"
344,2022-02-07,13:41:37,125.839897,125.730003,-0.1,-0.0,"10 Information Technology Stocks Whale Activity In Today's Session
"
345,2022-02-04,13:42:35,122.779999,123.750000, 0.9, 0.7,"10 Information Technology Stocks Whale Activity In Today's Session
"
346,2022-02-04,12:21:44,121.059998,121.400002, 0.3, 0.2,"You Ask, We Analyze: Why Advanced Micro Devices Stock May Be Set To Reverse Trend
"
347,2022-02-02,15:17:55,122.309998,122.800003, 0.4, 0.4,"4 AMD Analysts Boost Price Targets Following Chipmaker's Stellar Q4, Predict Continued Share Gains
"
348,2022-02-02,13:44:29,124.279900,122.309998,-1.9,-1.5,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
349,2022-02-02,13:05:42,122.400002,124.279900, 1.8, 1.5,"33 Stocks Moving In Wednesday's Mid-Day Session
"
350,2022-02-02,11:05:52,124.879997,122.169998,-2.7,-2.1,"Where Advanced Micro Devices Stands With Analysts
"
351,2022-02-01,13:46:35,115.150002,113.529999,-1.6,-1.4,"10 Information Technology Stocks Whale Activity In Today's Session
"
352,2022-02-01,12:14:13,115.419998,115.040001,-0.3,-0.3,"Will AMD Recover And Hit New All-Time High Following Q4 Results? This Analyst Thinks So
"
353,2022-01-31,13:36:09,111.319901,112.500000, 1.1, 1.0,"10 Information Technology Stocks Whale Activity In Today's Session
"
354,2022-01-31,11:28:56,110.169998,111.190002, 1.0, 0.9,"Advanced Micro Devices Whale Trades Spotted
"
355,2022-01-31,11:28:49,110.169998,111.190002, 1.0, 0.9,"Earnings Preview For Advanced Micro Devices
"
356,2022-01-31,11:14:20,110.169998,111.190002, 1.0, 0.9,"Why AMD And NVIDIA Shares Are Rising Today
"
357,2022-01-27,14:01:15,103.150002,103.455002, 0.3, 0.2,"10 Information Technology Stocks Whale Activity In Today's Session
"
358,2022-01-27,10:31:20,107.769997,106.360001,-1.4,-1.3,"Why Xilinx Shares Are Rising Today
"
359,2022-01-26,13:38:12,115.519997,114.910004,-0.6,-0.5,"10 Information Technology Stocks Whale Activity In Today's Session
"
360,2022-01-26,12:01:38,113.690002,114.349998, 0.6, 0.5,"Looking Into Advanced Micro Devices Inc's Recent Short Interest
"
361,2022-01-25,13:42:35,111.769997,113.180000, 1.4, 1.2,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
362,2022-01-25,11:50:48,111.309998,110.750000,-0.5,-0.5,"Why AMD And Micron Shares Are Falling
"
363,2022-01-24,14:16:12,110.639999,111.940002, 1.3, 1.1,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
364,2022-01-24,13:07:27,108.800003,110.639999, 1.8, 1.6,"Why Palantir Technologies, AMD And Nvidia Shares Are Falling Today
"
365,2022-01-24,11:05:28,111.610001,111.889999, 0.2, 0.2,"Looking At Advanced Micro Devices's Recent Whale Trades
"
366,2022-01-21,13:35:55,121.370003,120.660004,-0.7,-0.5,"10 Information Technology Stocks Whale Activity In Today's Session
"
367,2022-01-20,14:28:13,127.279999,126.769897,-0.5,-0.4,"Here's How Jon Najarian Is Playing AMD Following Piper Sandler Downgrade
"
368,2022-01-20,14:19:05,127.279999,126.769897,-0.5,-0.4,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
369,2022-01-20,11:38:52,127.010002,127.989998, 0.9, 0.7,"Benzinga's Top Ratings Upgrades, Downgrades For January 20, 2022
"
370,2022-01-19,15:12:37,129.631104,129.279999,-0.3,-0.2,"This Is What Whales Are Betting On Advanced Micro Devices
"
371,2022-01-19,13:38:51,130.630005,129.631104,-0.9,-0.7,"10 Information Technology Stocks Whale Activity In Today's Session
"
372,2022-01-19,12:02:48,128.850006,130.922104, 2.0, 1.6,"Here's How Much You Would Have Made Owning Advanced Micro Devices Stock In The Last 10 Years
"
373,2022-01-18,15:10:41,132.520004,132.660004, 0.1, 0.1,"Here's Why Cowen Sees Notable Upside In AMD
"
374,2022-01-18,12:17:24,133.410004,134.210007, 0.8, 0.5,"Why NVIDIA, AMD And Micron Shares Are Falling Today
"
375,2022-01-14,15:24:54,134.580002,135.880005, 1.3, 0.9,"What Are Whales Doing With Advanced Micro Devices
"
376,2022-01-14,15:19:01,134.580002,135.880005, 1.3, 0.9,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
377,2022-01-13,13:40:47,134.059998,133.899994,-0.1,-0.1,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
378,2022-01-13,11:43:19,136.059998,133.414993,-2.6,-1.9,"Check Out What Whales Are Doing With AMD
"
379,2022-01-11,15:05:56,137.309998,137.820007, 0.5, 0.3,"Where Advanced Micro Devices Stands With Analysts
"
380,2022-01-11,13:35:52,137.509995,137.309998,-0.1,-0.1,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
381,2022-01-11,12:31:12,137.309998,137.509995, 0.1, 0.1,"Why Jim Cramer Added To His AMD Position
"
382,2022-01-11,11:54:29,136.779999,137.309998, 0.5, 0.3,"Advanced Micro Devices Stock Analyst Turns Bullish On Cloud Data Center Potential
"
383,2022-01-11,11:09:31,134.839996,136.779999, 1.9, 1.4,"Benzinga's Top Ratings Upgrades, Downgrades For January 11, 2022
"
384,2022-01-10,13:36:30,127.349998,130.880997, 3.5, 2.7,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
385,2022-01-07,12:06:55,133.389999,133.440002, 0.0, 0.0,"Advanced Micro Devices Whale Trades For January 07
"
386,2022-01-06,13:36:54,134.285004,135.050003, 0.7, 0.5,"10 Information Technology Stocks Whale Activity In Today's Session
"
387,2022-01-06,10:46:23,134.800003,136.029999, 1.2, 0.9,"Energy Stocks Have Kicked Off the New Year
"
388,2021-11-30,13:17:01,157.119995,156.940002,-0.1,-0.1,"Advanced Micro Devices Inc.: The Winning Streak Continues
"
389,2022-01-05,12:14:03,140.360001,139.860001,-0.5,-0.3,"Price To Earnings Ratio Insights For Advanced Micro Devices
"
390,2022-01-05,12:09:07,140.360001,139.860001,-0.5,-0.3,"New Street Explains Why Intel Scores Ahead Of AMD On Single-Thread Performance Metrics
"
391,2022-01-04,13:42:32,141.990005,141.558105,-0.4,-0.3,"10 Information Technology Stocks Whale Activity In Today's Session
"
392,2022-01-04,14:27:09,141.990005,141.558105,-0.4,-0.3,"Tesla: Who Saw This Coming. Tesla's Vehicle Delivery Numbers Surprised Wall Street Analysts. They Didn't Surprise This Social Data Firm.
"
393,2022-01-03,13:36:45,150.110001,149.979996,-0.1,-0.0,"10 Information Technology Stocks Whale Activity In Today's Session
"
394,2022-01-03,13:24:39,149.899399,150.110001, 0.2, 0.1,"Read Why Nvidia, AMD, Taiwan Semiconductor And Other Chip Stocks Gained Steam
"
395,2022-01-03,11:44:06,150.744995,149.899399,-0.8,-0.5,"Why AMD Shares Are Rising
"
396,2022-01-03,11:12:15,150.320007,150.744995, 0.4, 0.2,"This Is What Whales Are Betting On Advanced Micro Devices
"
397,2022-01-03,11:09:03,150.320007,150.744995, 0.4, 0.2,"Peering Into Advanced Micro Devices Inc's Recent Short Interest
"
398,2021-12-31,14:20:49,145.279999,144.169998,-1.1,-0.7,"How Are The Shorts Feeling About Advanced Micro Devices Inc?
"
399,2021-12-31,13:43:17,145.279999,144.169998,-1.1,-0.7,"10 Information Technology Stocks Whale Activity In Today's Session
"
400,2021-12-31,13:26:14,145.389603,145.279999,-0.1,-0.0,"This FAANG Stock Emerged As The Winner For 2021 вЂ” And It Isn't Appl
"
401,2021-12-30,14:07:57,146.988007,146.630005,-0.3,-0.2,"2022 Tech Trends That Will Change Our World And The Potential Beneficiaries: Deloitte Report
"
402,2021-12-30,13:39:39,146.988007,146.630005,-0.3,-0.2,"10 Information Technology Stocks With Whale Alerts In Today's Session
"
403,2021-12-29,13:52:59,148.190002,147.949997,-0.2,-0.1,"8 Stock Picks To Play The 2022 Emerging Trends Shaping The Semiconductor Industry
"
